,order_id,order_status,customer,order_date,order_quantity,sales,discount,discount_value,product_category,product_sub_category,order_year,order_month,discount_ratio
233,37860,order returned,mike pelletier,2010-08-27,1,209700,0.07,14679.0,furniture,office furnishings,2010,8,0.07
234,38884,order finished,edward hooks,2012-08-17,47,512000,0.03,15360.0,office supplies,paper,2012,8,0.03
235,39364,order finished,jamie kunitz,2012-11-09,29,5509860,0.06,330592.0,furniture,office furnishings,2012,11,0.06000007259712588
236,39457,order finished,julia west,2011-06-02,40,9684420,0.03,290533.0,furniture,chairs & chairmats,2011,6,0.030000041303454416
237,39683,order finished,jeremy lonsdale,2011-08-10,31,1231160,0.04,49246.0,office supplies,binders & binder accessories,2011,8,0.03999967510315475
238,39846,order finished,cindy schnelling,2009-02-27,14,142940,0.06,8576.0,technology,computer peripherals,2009,2,0.059997201623058626
239,40036,order finished,heather kirkland,2010-06-07,10,1136671,0.02,22733.0,technology,telephones & communication,2010,6,0.019999630499942377
240,40067,order finished,alan barnes,2012-02-17,38,4314617,0.0,0.0,technology,telephones & communication,2012,2,0.0
241,40132,order returned,hunter glantz,2012-02-23,26,2726000,0.04,109040.0,furniture,chairs & chairmats,2012,2,0.04
242,40160,order returned,julia west,2009-10-15,23,2808440,0.1,280844.0,furniture,office furnishings,2009,10,0.1
243,40518,order finished,carlos daly,2009-03-13,3,35040,0.05,1752.0,office supplies,binders & binder accessories,2009,3,0.05
244,40519,order cancelled,n ul l,2009-03-13,3,35040,0.05,1752.0,office supplies,binders & binder accessories,2009,3,0.05
245,40804,order finished,barry french,2010-03-12,36,8547600,0.06,512856.0,furniture,chairs & chairmats,2010,3,0.06
246,40902,order finished,susan vittorini,2009-07-07,25,384360,0.02,7687.0,office supplies,binders & binder accessories,2009,7,0.01999947965449058
247,41063,order finished,carl jackson,2012-11-21,22,967920,0.01,9679.0,office supplies,pens & art supplies,2012,11,0.009999793371353004
248,41153,order finished,alan barnes,2009-03-02,29,1724400,0.1,172440.0,technology,computer peripherals,2009,3,0.1
249,41184,order finished,charlotte melton,2011-09-22,7,240060,0.02,4801.0,office supplies,storage & organization,2011,9,0.01999916687494793
250,41409,order finished,beth thompson,2011-07-21,1,37840,0.0,0.0,office supplies,binders & binder accessories,2011,7,0.0
251,41696,order finished,bryan mills,2009-07-13,45,474560,0.03,14237.0,office supplies,appliances,2009,7,0.030000421443020904
252,42209,order finished,alan barnes,2010-03-29,5,649100,0.08,51928.0,office supplies,appliances,2010,3,0.08
253,42561,order finished,beth paige,2010-02-06,15,2125918,0.07,148814.0,technology,telephones & communication,2010,2,0.06999987769989247
254,42564,order finished,mike pelletier,2012-09-12,35,14937720,0.02,298754.0,furniture,chairs & chairmats,2012,9,0.019999973222151708
255,42695,order finished,delfina latchford,2010-12-22,12,1420656,0.02,28413.0,technology,telephones & communication,2010,12,0.019999915531979592
256,42981,order finished,susan vittorini,2009-05-30,4,7021640,0.05,351082.0,office supplies,binders & binder accessories,2009,5,0.05
257,43109,order finished,dorothy wardle,2012-12-21,19,563680,0.06,33821.0,office supplies,binders & binder accessories,2012,12,0.06000035481124042
258,43203,order returned,susan vittorini,2012-02-14,32,450320,0.02,9006.0,office supplies,paper,2012,2,0.019999111742760704
259,43236,order finished,jamie kunitz,2010-07-03,20,410660,0.0,0.0,furniture,office furnishings,2010,7,0.0
260,43267,order finished,fred wasserman,2011-05-16,17,2736280,0.05,136814.0,office supplies,appliances,2011,5,0.05
261,43329,order finished,doug bickford,2010-03-07,42,4951660,0.09,445649.0,office supplies,appliances,2010,3,0.08999991921900938
262,43330,order finished,fred wasserman,2009-04-27,40,4411517,0.03,132346.0,technology,telephones & communication,2009,4,0.03000011107290304
263,43364,order finished,susan vittorini,2012-04-07,21,1048400,0.04,41936.0,office supplies,envelopes,2012,4,0.04
264,43392,order finished,doug bickford,2010-12-31,39,13106900,0.03,393207.0,office supplies,envelopes,2010,12,0.03
265,43781,order finished,claudia miner,2010-02-02,45,994280,0.05,49714.0,office supplies,envelopes,2010,2,0.05
266,44071,order finished,frank price,2012-04-15,19,221340,0.08,17707.0,office supplies,binders & binder accessories,2012,4,0.07999909641275865
267,44519,order finished,dorothy wardle,2010-05-19,48,449160,0.03,13475.0,office supplies,binders & binder accessories,2010,5,0.030000445275625613
268,44708,order finished,allen rosenblatt,2009-07-27,15,61360,0.02,1227.0,furniture,office furnishings,2009,7,0.019996740547588005
269,44772,order finished,dorothy wardle,2009-03-31,1,108154,0.07,7571.0,technology,telephones & communication,2009,3,0.07000203413650906
270,44839,order finished,julia west,2012-06-11,27,1799940,0.09,161995.0,furniture,office furnishings,2012,6,0.09000022222962988
271,45217,order finished,ralph knight,2010-09-01,40,13579855,0.08,1086388.0,technology,telephones & communication,2010,9,0.07999997054460449
272,45440,order finished,michelle lonsdale,2012-08-09,5,1496580,0.02,29932.0,furniture,chairs & chairmats,2012,8,0.020000267276056076
273,45766,order finished,charlotte melton,2010-05-07,37,5044420,0.0,0.0,furniture,office furnishings,2010,5,0.0
274,45861,order finished,allen rosenblatt,2011-08-25,39,1361717,0.05,68086.0,technology,telephones & communication,2011,8,0.0500001101550469
275,45957,order finished,neola schneider,2010-09-21,20,1519680,0.06,91181.0,technology,computer peripherals,2010,9,0.06000013160665403
276,46912,order finished,joy bell,2012-06-30,5,588000,0.0,0.0,furniture,office furnishings,2012,6,0.0
277,46980,order finished,monica federle,2011-01-17,34,432600,0.01,4326.0,office supplies,labels,2011,1,0.01
278,47460,order finished,jamie kunitz,2010-10-10,12,63200,0.1,6320.0,office supplies,pens & art supplies,2010,10,0.1
279,47462,order finished,susan vittorini,2011-06-09,43,308360,0.08,24669.0,office supplies,binders & binder accessories,2011,6,0.08000064859255415
280,47620,order returned,charles mc crossin,2012-06-26,27,604400,0.04,24176.0,office supplies,"scissors, rulers & trimmers",2012,6,0.04
281,47749,order finished,cari schnelling,2010-03-16,46,799160,0.04,31966.0,office supplies,"scissors, rulers & trimmers",2010,3,0.03999949947444817
282,47873,order finished,doug bickford,2010-11-13,8,104780,0.08,8382.0,furniture,office furnishings,2010,11,0.07999618247757205
283,47943,order finished,don miller,2009-11-14,12,122180,0.04,4887.0,office supplies,labels,2009,11,0.039998363070879034
284,48101,order finished,fred wasserman,2011-09-12,4,217740,0.05,10887.0,office supplies,paper,2011,9,0.05
285,48295,order returned,bryan mills,2009-11-23,48,20103040,0.05,1005152.0,technology,office machines,2009,11,0.05
286,48839,order finished,carlos daly,2010-07-10,1,194260,0.05,9713.0,office supplies,labels,2010,7,0.05
287,49154,order finished,joy bell,2009-03-06,26,3047000,0.07,213290.0,office supplies,appliances,2009,3,0.07
288,49921,order finished,claudia miner,2011-02-17,5,1512300,0.06,90738.0,technology,office machines,2011,2,0.06
289,49952,order finished,beth thompson,2011-11-19,12,2647340,0.04,105894.0,furniture,office furnishings,2011,11,0.040000151095061456
290,50117,order finished,allen rosenblatt,2011-06-03,17,94880,0.09,8539.0,office supplies,labels,2011,6,0.08999789207419899
291,50278,order finished,beth thompson,2010-05-25,2,102420,0.0,0.0,office supplies,binders & binder accessories,2010,5,0.0
292,50374,order returned,susan vittorini,2009-05-30,30,6964820,0.05,348241.0,office supplies,binders & binder accessories,2009,5,0.05
293,50565,order finished,sylvia foulston,2012-08-30,43,1366920,0.09,123023.0,office supplies,envelopes,2012,8,0.09000014631434174
294,50688,order finished,joy bell,2011-12-16,50,1200440,0.08,96035.0,office supplies,"scissors, rulers & trimmers",2011,12,0.07999983339442204
295,50754,order finished,becky castell,2009-12-09,9,128061,0.06,7684.0,technology,telephones & communication,2009,12,0.06000265498473384
296,50914,order returned,carlos daly,2012-07-03,49,17103088,0.03,513093.0,technology,telephones & communication,2012,7,0.03000002104883048
297,51169,order finished,cari schnelling,2010-12-24,2,583320,0.08,46666.0,furniture,office furnishings,2010,12,0.08000068572995954
298,51938,order finished,jim radford,2011-05-17,5,1006655,0.06,60399.0,technology,telephones & communication,2011,5,0.05999970198330113
299,51970,order finished,allen rosenblatt,2012-01-11,1,343420,0.06,20605.0,technology,office machines,2012,1,0.05999941762273601
300,51971,order finished,dorothy badders,2011-10-03,39,2652080,0.02,53042.0,office supplies,storage & organization,2011,10,0.02000015082501282
301,52193,order finished,mike pelletier,2010-03-05,1,35780,0.04,1431.0,office supplies,labels,2010,3,0.039994410285075464
302,52321,order finished,doug bickford,2011-11-05,48,1234520,0.04,49381.0,office supplies,storage & organization,2011,11,0.040000162006285846
303,52386,order finished,susan vittorini,2009-01-05,6,1401460,0.08,112117.0,technology,office machines,2009,1,0.08000014270831847
304,52807,order finished,andrew gjertsen,2010-11-25,28,1335100,0.0,0.0,office supplies,pens & art supplies,2010,11,0.0
305,52929,order finished,muhammed mac intyre,2011-04-08,43,1402920,0.04,56117.0,technology,office machines,2011,4,0.04000014255980384
306,52964,order finished,jim radford,2010-03-31,44,11471580,0.08,917726.0,furniture,office furnishings,2010,3,0.07999996513121993
307,53156,order finished,bryan davis,2012-03-10,47,373860,0.07,26170.0,office supplies,labels,2012,3,0.06999946504038945
308,53511,order finished,anthony johnson,2009-02-20,41,482200,0.07,33754.0,office supplies,binders & binder accessories,2009,2,0.07
309,53797,order finished,doug bickford,2009-10-01,10,1247420,0.01,12474.0,furniture,bookcases,2009,10,0.009999839669076974
310,53990,order finished,carlos daly,2012-11-01,44,8527863,0.04,341115.0,technology,telephones & communication,2012,11,0.040000056286082455
311,54083,order finished,don miller,2011-07-21,10,5400820,0.08,432066.0,office supplies,appliances,2011,7,0.0800000740628275
312,54274,order finished,don jones,2010-11-23,20,3166120,0.05,158306.0,office supplies,appliances,2010,11,0.05
313,54276,order finished,chad cunningham,2010-02-06,21,1513200,0.0,0.0,office supplies,paper,2010,2,0.0
314,54528,order finished,ralph arnett,2011-01-04,17,414380,0.01,4144.0,office supplies,pens & art supplies,2011,1,0.010000482648776485
315,54567,order finished,nicole hansen,2009-08-02,31,393480,0.09,35413.0,furniture,office furnishings,2009,8,0.08999949171495375
316,54628,order finished,fred wasserman,2010-06-05,21,942480,0.07,65974.0,technology,computer peripherals,2010,6,0.07000042441218912
317,55298,order finished,bryan mills,2009-08-02,1,737320,0.01,7373.0,furniture,chairs & chairmats,2009,8,0.009999728747355286
318,55363,order finished,ralph arnett,2010-12-28,14,4464120,0.03,133924.0,office supplies,storage & organization,2010,12,0.030000089603326074
319,55366,order finished,doug bickford,2012-10-10,7,774340,0.1,77434.0,technology,computer peripherals,2012,10,0.1
320,55715,order finished,eugene barchas,2011-04-02,28,337140,0.02,6743.0,office supplies,binders & binder accessories,2011,4,0.020000593225366316
321,55875,order finished,brad eason,2009-11-25,50,827720,0.0,0.0,furniture,office furnishings,2009,11,0.0
322,56453,order finished,dorothy wardle,2012-04-11,1,5457300,0.0,0.0,technology,office machines,2012,4,0.0
323,57127,order finished,ralph knight,2010-02-16,13,1471080,0.0,0.0,office supplies,paper,2010,2,0.0
324,57344,order finished,sylvia foulston,2010-09-24,47,2120121,0.1,212012.0,technology,telephones & communication,2010,9,0.09999995283288077
325,57509,order finished,neola schneider,2009-02-21,39,398780,0.1,39878.0,office supplies,labels,2009,2,0.1
326,57600,order returned,grant carroll,2012-11-11,32,3764240,0.05,188212.0,office supplies,binders & binder accessories,2012,11,0.05
327,58055,order finished,julia west,2011-10-27,26,417200,0.0,0.0,furniture,office furnishings,2011,10,0.0
328,58144,order finished,muhammed mac intyre,2009-12-16,29,1556760,0.01,15568.0,office supplies,paper,2009,12,0.010000256943909144
329,58150,order finished,susan vittorini,2010-05-07,24,120720,0.03,3622.0,office supplies,binders & binder accessories,2010,5,0.030003313452617628
330,58340,order finished,sylvia foulston,2011-01-08,36,3872600,0.03,116178.0,office supplies,appliances,2011,1,0.03
331,58368,order returned,doug bickford,2012-07-09,4,28460,0.0,0.0,furniture,office furnishings,2012,7,0.0
332,58434,order finished,dorothy badders,2009-03-09,42,1687060,0.04,67482.0,furniture,office furnishings,2009,3,0.03999976290114163
333,58626,order finished,henry goldwyn,2011-12-30,23,13282280,0.05,664114.0,furniture,chairs & chairmats,2011,12,0.05
334,58688,order returned,grant carroll,2009-03-29,18,431860,0.08,34549.0,office supplies,pens & art supplies,2009,3,0.0800004631130459
335,59045,order finished,chad cunningham,2011-02-13,30,280480,0.05,14024.0,office supplies,binders & binder accessories,2011,2,0.05
336,59047,order returned,beth thompson,2011-01-28,10,533880,0.09,48049.0,technology,computer peripherals,2011,1,0.08999962538398142
337,59202,order finished,andrew gjertsen,2012-09-08,7,167620,0.09,15086.0,office supplies,labels,2012,9,0.09000119317503878
338,59207,order finished,sylvia foulston,2009-05-18,42,19005472,0.02,380109.0,furniture,tables,2009,5,0.019999976848772815
339,59234,order finished,michelle lonsdale,2012-07-29,32,11372500,0.04,454900.0,office supplies,appliances,2012,7,0.04
340,59395,order finished,cari schnelling,2012-04-22,20,1926600,0.06,115596.0,office supplies,paper,2012,4,0.06
341,59558,order finished,henry goldwyn,2012-07-16,34,189120,0.0,0.0,office supplies,labels,2012,7,0.0
342,59585,order returned,edward hooks,2012-09-22,45,1424080,0.07,99686.0,technology,office machines,2012,9,0.07000028088309646
343,59651,order finished,brendan dodson,2010-05-20,36,566420,0.08,45314.0,office supplies,binders & binder accessories,2010,5,0.08000070618975319
344,645,order finished,harold engle,2009-12-02,42,1115700,0.05,55785.0,office supplies,binders & binder accessories,2009,12,0.05
345,769,order finished,roy french,2010-06-01,37,8523880,0.02,170478.0,technology,office machines,2010,6,0.0200000469269863
346,773,order finished,helen abelman,2010-09-25,38,4142679,0.06,248561.0,technology,telephones & communication,2010,9,0.060000062761319424
347,1187,order finished,guy armstrong,2012-11-19,14,445820,0.05,22291.0,technology,computer peripherals,2012,11,0.05
348,2339,order finished,jennifer braxton,2010-12-14,12,3269960,0.09,294296.0,office supplies,storage & organization,2010,12,0.08999987767434464
349,3521,order finished,giulietta baptist,2012-10-25,50,408220,0.06,24493.0,office supplies,pens & art supplies,2012,10,0.05999951006810053
350,4007,order finished,jack lebron,2010-06-17,18,2076800,0.01,20768.0,office supplies,appliances,2010,6,0.01
351,4416,order finished,erica bern,2012-06-29,46,14882580,0.1,1488258.0,office supplies,binders & binder accessories,2012,6,0.1
352,4454,order finished,erica bern,2009-02-01,17,110900,0.01,1109.0,office supplies,labels,2009,2,0.01
353,5153,order finished,helen abelman,2011-08-25,37,9793860,0.04,391754.0,furniture,chairs & chairmats,2011,8,0.03999995915808476
